Date,LHD,Rainfall,Tmean,Tmax,Tmin,Elevation,Floodwave,Salmonella,Population,Incidence
2011-11-01,Southern NSW,140.5,14.37,19.88,9.69,1125,0,9,203367,4.425496762
2011-12-01,Southern NSW,87.3,12.9,18.15,8.84,1125,0,6,203367,2.950331175
2012-01-01,Southern NSW,65,15.96,21.38,11.27,1125,0,5,205022,2.438762669
2012-02-01,Southern NSW,184,14.77,19.39,11.2,1125,2,5,205022,2.438762669
2012-03-01,Southern NSW,149.8,12.65,17.13,8.9,1125,13,7,205022,3.414267737
2012-04-01,Southern NSW,37.7,11.01,16.04,6.98,1125,0,13,205022,6.34078294
2012-05-01,Southern NSW,33,6.28,11.8,2.04,1125,0,2,205022,0.975505068
2012-06-01,Southern NSW,52.1,4.36,8.27,1.46,1125,0,1,205022,0.487752534
2012-07-01,Southern NSW,31.8,3.74,8.03,0.58,1125,0,4,205022,1.951010135
2012-08-01,Southern NSW,24.7,4.04,9.05,0.26,1125,0,6,205022,2.926515203
2012-09-01,Southern NSW,60.9,7.57,13.37,2.73,1125,0,2,205022,0.975505068
2012-10-01,Southern NSW,55.7,9.96,16.65,3.82,1125,4,3,205022,1.463257602
2012-11-01,Southern NSW,54.2,13.69,19.78,8.85,1125,0,6,205022,2.926515203
2012-12-01,Southern NSW,43.7,15.28,21.49,10.17,1125,0,3,205022,1.463257602
2013-01-01,Southern NSW,49.5,18.89,25.93,13.17,1125,0,3,206546,1.452460953
2013-02-01,Southern NSW,146.4,15.99,21.05,12.04,1125,0,7,206546,3.389075557
2013-03-01,Southern NSW,19.2,14.65,20.23,10.04,1125,2,9,206546,4.357382859
2013-04-01,Southern NSW,22.4,10.71,15.97,6.6,1125,0,11,206546,5.325690161
2013-05-01,Southern NSW,14.4,7.03,12.08,3.05,1125,0,16,206546,7.746458416
2013-06-01,Southern NSW,80.7,5.26,8.8,2.68,1125,7,3,206546,1.452460953
2013-07-01,Southern NSW,23.4,4.89,9.57,1.41,1125,0,4,206546,1.936614604
2013-08-01,Southern NSW,48.2,5.39,10.4,1.49,1125,0,2,206546,0.968307302
2013-09-01,Southern NSW,73.8,9.39,15.22,4.53,1125,10,6,206546,2.904921906
2013-10-01,Southern NSW,30.9,10.8,17.4,4.69,1125,0,7,206546,3.389075557
2013-11-01,Southern NSW,75,12.03,17.74,6.6,1125,0,8,206546,3.873229208
2013-12-01,Southern NSW,39.4,15.97,22.65,10.26,1125,0,6,206546,2.904921906
2014-01-01,Southern NSW,22.3,17.91,25.09,12.02,1125,0,8,208207,3.842329989
2014-02-01,Southern NSW,62.2,17.27,23.7,12.18,1125,0,8,208207,3.842329989
2014-03-01,Southern NSW,85,14.78,19.46,11.28,1125,0,6,208207,2.881747492
2014-04-01,Southern NSW,101.5,11.15,15.55,7.59,1125,0,8,208207,3.842329989
2014-05-01,Southern NSW,20.9,8.04,13.34,4.06,1125,0,3,208207,1.440873746
2014-06-01,Southern NSW,64.5,5.68,9.44,2.76,1125,0,7,208207,3.36203874
2014-07-01,Southern NSW,12.3,4.35,8.89,1.18,1125,0,4,208207,1.921164994
2014-08-01,Southern NSW,59.6,4.34,9.55,0.58,1125,12,4,208207,1.921164994
2014-09-01,Southern NSW,34.5,7.71,13.34,2.87,1125,0,4,208207,1.921164994
2014-10-01,Southern NSW,55.4,11.87,18.58,5.78,1125,7,6,208207,2.881747492
2014-11-01,Southern NSW,30.7,15.11,22.09,9.54,1125,0,3,208207,1.440873746
2014-12-01,Southern NSW,106.3,15.63,21.34,10.91,1125,0,8,208207,3.842329989
2015-01-01,Southern NSW,127.6,16.24,21.53,12.11,1125,0,13,209923,6.192746864
2015-02-01,Southern NSW,59.3,16.25,21.38,12.24,1125,0,7,209923,3.334556004
2015-03-01,Southern NSW,13.7,14.1,19.97,9.28,1125,0,13,209923,6.192746864
2015-04-01,Southern NSW,81,9.92,14.13,6.71,1125,0,8,209923,3.810921147
2015-05-01,Southern NSW,14,7.18,11.84,3.27,1125,0,5,209923,2.381825717
2015-06-01,Southern NSW,62.4,4.43,9.2,0.74,1125,5,9,209923,4.287286291
2015-07-01,Southern NSW,30.4,3.07,7.32,0.14,1125,0,4,209923,1.905460574
2015-08-01,Southern NSW,66.5,4.4,8.81,0.94,1125,8,5,209923,2.381825717
2015-09-01,Southern NSW,19.4,7.01,12.27,2.71,1125,5,1,209923,0.476365143
2015-10-01,Southern NSW,51.1,13.77,20.1,8.51,1125,0,7,209923,3.334556004
2015-11-01,Southern NSW,82.8,14.25,19.9,9.53,1125,0,14,209923,6.669112008
2015-12-01,Southern NSW,28,16.32,22.79,10.69,1125,0,21,209923,10.00366801
2016-01-01,Southern NSW,163.8,16.57,21.66,12.19,1125,0,11,204807,5.370910174
2016-02-01,Southern NSW,23.3,17.17,23.48,12.47,1125,0,13,204807,6.347439297
2016-03-01,Southern NSW,66.9,15.82,20.83,11.88,1125,0,14,204807,6.835703858
2016-04-01,Southern NSW,36.5,12.52,17.75,8.65,1125,0,13,204807,6.347439297
2016-05-01,Southern NSW,41.6,8.48,13.13,4.4,1125,0,9,204807,4.394381051
2016-06-01,Southern NSW,198.2,5.31,8.88,2.65,1125,13,7,204807,3.417851929
2016-07-01,Southern NSW,71.2,4.77,8.88,1.78,1125,0,7,204807,3.417851929
2016-08-01,Southern NSW,43.6,4.87,9.96,0.8,1125,0,7,204807,3.417851929
2016-09-01,Southern NSW,151.3,7.52,12.19,3.87,1125,5,11,204807,5.370910174
2016-10-01,Southern NSW,54.8,9.06,14.36,4.14,1125,0,6,204807,2.929587368
2016-11-01,Southern NSW,43.5,13.55,20.17,7.95,1125,0,5,204807,2.441322806
2016-12-01,Southern NSW,82,16.77,22.87,11.79,1125,0,7,204807,3.417851929
2017-01-01,Southern NSW,20.9,19.25,26.19,13.57,1125,0,8,206777,3.868902247
2017-02-01,Southern NSW,33.1,17.45,23.45,12.38,1125,0,15,206777,7.254191714
2017-03-01,Southern NSW,67.4,15.13,19.55,11.86,1125,0,19,206777,9.188642837
2017-04-01,Southern NSW,37.2,10.3,15.38,6.11,1125,0,11,206777,5.31974059
2017-05-01,Southern NSW,54.3,7.23,12.13,3.26,1125,2,13,206777,6.286966152
2017-06-01,Southern NSW,3.3,4.58,9.64,0.85,1125,0,1,206777,0.483612781
2017-07-01,Southern NSW,18,3.36,8.19,-0.23,1125,0,5,206777,2.418063905
2017-08-01,Southern NSW,62.1,3.96,8.86,0.23,1125,0,4,206777,1.934451124
2017-09-01,Southern NSW,12.6,7.6,13.43,2.63,1125,0,0,206777,0
2017-10-01,Southern NSW,73.2,11.9,18.02,6.53,1125,0,3,206777,1.450838343
2017-11-01,Southern NSW,134.7,12.6,18.26,8.02,1125,4,8,206777,3.868902247
2017-12-01,Southern NSW,112.2,16.77,22.32,12.16,1125,10,3,206777,1.450838343
2018-01-01,Southern NSW,80.7,18.61,24.95,13.17,1125,1,8,208691,3.833418787
2018-02-01,Southern NSW,54.2,16.41,22.74,11.44,1125,3,8,208691,3.833418787
2018-03-01,Southern NSW,22.1,14.56,20.26,10.09,1125,0,7,208691,3.354241438
2018-04-01,Southern NSW,24.1,13.64,19.29,9.22,1125,0,6,208691,2.87506409
2018-05-01,Southern NSW,22.5,7.64,12.91,3.38,1125,0,5,208691,2.395886742
2018-06-01,Southern NSW,31.7,4.5,8.09,1.77,1125,0,1,208691,0.479177348
2018-07-01,Southern NSW,12.4,3.6,8.54,-0.23,1125,0,8,208691,3.833418787
2018-08-01,Southern NSW,39,4.35,8.84,0.81,1125,0,4,208691,1.916709393
2018-09-01,Southern NSW,24.2,7.19,13.08,2.21,1125,0,6,208691,2.87506409
2018-10-01,Southern NSW,41.1,10.88,16.51,6.32,1125,0,8,208691,3.833418787
2018-11-01,Southern NSW,76.8,12.85,18.08,8.09,1125,2,5,208691,2.395886742
2018-12-01,Southern NSW,111.4,17.28,23.57,12,1125,6,9,208691,4.312596135
2019-01-01,Southern NSW,76.5,21.1,27.79,15.42,1125,2,15,210877,7.113151268
2019-02-01,Southern NSW,32.1,16.64,22.9,11.93,1125,1,10,210877,4.742100846
2019-03-01,Southern NSW,68.7,14.97,20.07,10.8,1125,2,6,210877,2.845260507
2019-04-01,Southern NSW,8.7,12.18,17.51,8.07,1125,0,6,210877,2.845260507
2019-05-01,Southern NSW,41.6,7.93,12.71,3.9,1125,0,3,210877,1.422630254
2019-06-01,Southern NSW,21.5,5,9.61,1.3,1125,0,2,210877,0.948420169
2019-07-01,Southern NSW,26.3,4.99,9.69,1.4,1125,0,2,210877,0.948420169
2019-08-01,Southern NSW,17.4,4.42,9.6,0.47,1125,0,3,210877,1.422630254
2019-09-01,Southern NSW,29.4,7.54,13.86,2.13,1125,3,5,210877,2.371050423
2019-10-01,Southern NSW,33.9,11.36,17.96,5.23,1125,0,4,210877,1.896840338
2019-11-01,Southern NSW,26.2,14.29,21.06,7.9,1125,0,9,210877,4.267890761
2019-12-01,Southern NSW,12,17.95,25.8,11.42,1125,0,6,210877,2.845260507
2020-01-01,Southern NSW,25.7,19.05,26.27,13.43,1125,0,12,213859,5.611173717
2020-02-01,Southern NSW,103.9,16.6,21.68,12.6,1125,0,11,213859,5.143575907
2020-03-01,Southern NSW,87.2,13.31,18.22,9.45,1125,0,5,213859,2.337989049
2020-04-01,Southern NSW,70.6,11,15.63,7.24,1125,0,4,213859,1.870391239
2020-05-01,Southern NSW,18.2,6.51,10.89,3.1,1125,0,6,213859,2.805586859
2020-06-01,Southern NSW,25.9,5.09,9.13,1.85,1125,0,3,213859,1.402793429
2020-07-01,Southern NSW,74.4,4.69,8.96,1.39,1125,2,0,213859,0
2020-08-01,Southern NSW,105,4.53,9.04,0.97,1125,9,2,213859,0.93519562
2020-09-01,Southern NSW,55.9,8.65,13.68,4.61,1125,0,4,213859,1.870391239
2020-10-01,Southern NSW,170.5,10.93,15.68,6.96,1125,1,3,213859,1.402793429
2020-11-01,Southern NSW,46,15.09,21.53,9.65,1125,7,3,213859,1.402793429
2020-12-01,Southern NSW,102.3,14.15,19.78,9.6,1125,0,12,213859,5.611173717
2021-01-01,Southern NSW,98.3,16.1,21.74,11.4,1125,0,13,215370,6.03612388
2021-02-01,Southern NSW,86.6,15.15,20.4,11.29,1125,2,9,215370,4.178854994
2021-03-01,Southern NSW,108.9,13.1,17.96,9.46,1125,4,7,215370,3.250220551
2021-04-01,Southern NSW,5.7,10.67,16.44,5.83,1125,0,8,215370,3.714537772
2021-05-01,Southern NSW,78.3,7.25,11.72,3.64,1125,1,4,215370,1.857268886
2021-06-01,Southern NSW,83.3,4.96,8.79,2.16,1125,0,7,215370,3.250220551
2021-07-01,Southern NSW,26,3.79,7.61,0.89,1125,0,4,215370,1.857268886
2021-08-01,Southern NSW,52.1,5.2,10.11,1.34,1125,0,4,215370,1.857268886
2021-09-01,Southern NSW,72,7.67,12.97,3.15,1125,0,4,215370,1.857268886
2021-10-01,Southern NSW,49.6,9.56,15.04,4.81,1125,0,9,215370,4.178854994
2021-11-01,Southern NSW,193.7,11.08,15.56,7.59,1125,6,6,215370,2.785903329
2021-12-01,Southern NSW,116.1,14.51,20.29,9.8,1125,4,2,215370,0.928634443
2022-01-01,Southern NSW,158.2,17.14,21.86,13.64,1125,2,6,217168,2.762837987
2022-02-01,Southern NSW,116.4,15.18,20.08,11.48,1125,3,14,217168,6.44662197
2022-03-01,Southern NSW,92.5,13.76,17.74,10.83,1125,5,9,217168,4.144256981
2022-04-01,Southern NSW,113.7,11.21,15.26,8.01,1125,5,15,217168,6.907094968
2022-05-01,Southern NSW,59.8,7.73,11.87,4.48,1125,0,5,217168,2.302364989
2022-06-01,Southern NSW,16.5,4.15,8.08,1.32,1125,0,1,217168,0.460472998
2022-07-01,Southern NSW,28.3,3.79,7.31,1.14,1125,0,2,217168,0.920945996
2022-08-01,Southern NSW,88.2,5.54,9.69,2.18,1125,0,6,217168,2.762837987
2022-09-01,Southern NSW,111,6.73,10.88,3.57,1125,0,7,217168,3.223310985
2022-10-01,Southern NSW,128.5,9.68,13.92,6.37,1125,2,5,217168,2.302364989
2022-11-01,Southern NSW,157.4,10.57,15.8,6.03,1125,2,3,217168,1.381418994
2022-12-01,Southern NSW,50.5,13.17,18.95,8.13,1125,0,7,217168,3.223310985
1991-01-01,Sydney,111.4,21.83,27.94,17.34,416,2,15,456585,3.285259043
1991-02-01,Sydney,28.6,21.35,27.35,16.66,416,0,7,456585,1.533120887
1991-03-01,Sydney,26.7,18.51,24.42,13.63,416,0,20,456585,4.38034539
1991-04-01,Sydney,48.5,14.69,20.37,10.03,416,0,10,456585,2.190172695
1991-05-01,Sydney,77.7,11.89,16.55,8.02,416,1,17,456585,3.723293582
1991-06-01,Sydney,235.5,11.31,15.08,8.34,416,7,3,456585,0.657051809
1991-07-01,Sydney,86.8,8.37,12.16,5.6,416,6,9,456585,1.971155426
1991-08-01,Sydney,11.9,8.97,14.1,4.77,416,0,6,456585,1.314103617
1991-09-01,Sydney,22,11.36,17.59,6.31,416,0,4,456585,0.876069078
1991-10-01,Sydney,24.1,15.73,22.62,10.01,416,0,7,456585,1.533120887
1991-11-01,Sydney,43.2,16.15,22.13,11.04,416,0,4,456585,0.876069078
1991-12-01,Sydney,165.9,17.29,22.47,12.86,416,3,18,456585,3.942310851
1992-01-01,Sydney,117,18.57,24.4,14.36,416,4,11,460406,2.389195623
1992-02-01,Sydney,241.3,17.96,22.31,14.53,416,10,4,460406,0.868798408
1992-03-01,Sydney,53,17.89,22.48,14.44,416,0,7,460406,1.520397215
1992-04-01,Sydney,63.4,14.4,18.61,10.8,416,1,9,460406,1.954796419
1992-05-01,Sydney,35,11.56,15.81,8.14,416,0,5,460406,1.08599801
1992-06-01,Sydney,25.8,8.72,13.08,5.47,416,0,1,460406,0.217199602
1992-07-01,Sydney,14.6,8.67,13.82,4.63,416,0,2,460406,0.434399204
1992-08-01,Sydney,31.5,8.84,13.99,4.58,416,0,4,460406,0.868798408
1992-09-01,Sydney,39.9,10.33,16.18,5.6,416,0,1,460406,0.217199602
1992-10-01,Sydney,78.9,13.61,19.06,9.45,416,0,7,460406,1.520397215
1992-11-01,Sydney,107,15.02,20.44,10.45,416,0,3,460406,0.651598806
1992-12-01,Sydney,135,17.55,22.59,13.59,416,4,1,460406,0.217199602
1993-01-01,Sydney,122.2,20.94,26.93,16.35,416,4,7,464259,1.507779063
1993-02-01,Sydney,94.3,20.15,25.53,15.89,416,2,9,464259,1.938573081
1993-03-01,Sydney,90.9,16.79,21.26,13.17,416,1,16,464259,3.446352144
1993-04-01,Sydney,7.7,15.66,21.13,11.1,416,0,6,464259,1.292382054
1993-05-01,Sydney,25.6,11.99,17.15,7.79,416,0,7,464259,1.507779063
1993-06-01,Sydney,16.5,8.78,13.34,5.39,416,0,6,464259,1.292382054
1993-07-01,Sydney,75.7,9.88,14.49,6.16,416,3,3,464259,0.646191027
1993-08-01,Sydney,32.4,10.09,15.57,5.81,416,0,3,464259,0.646191027
1993-09-01,Sydney,66.1,11.47,16.72,6.79,416,2,1,464259,0.215397009
1993-10-01,Sydney,68.8,14.16,19.88,9,416,3,3,464259,0.646191027
1993-11-01,Sydney,77.8,15.92,21.75,11.19,416,1,7,464259,1.507779063
1993-12-01,Sydney,53.4,18.41,23.83,14,416,0,2,464259,0.430794018
1994-01-01,Sydney,23.3,21.08,27.68,15.84,416,0,13,468145,2.776917408
1994-02-01,Sydney,154.5,20.09,25.17,16.27,416,8,9,468145,1.922481283
1994-03-01,Sydney,87.7,15.88,20.07,12.49,416,5,9,468145,1.922481283
1994-04-01,Sydney,60.1,15.05,20.28,10.73,416,3,8,468145,1.708872251
1994-05-01,Sydney,16.8,11.73,16.83,7.64,416,0,5,468145,1.068045157
1994-06-01,Sydney,50.4,9.4,13.81,6.03,416,2,1,468145,0.213609031
1994-07-01,Sydney,4.1,8.19,13.95,3.88,416,0,3,468145,0.640827094
1994-08-01,Sydney,17.5,8.6,14.54,3.57,416,0,5,468145,1.068045157
1994-09-01,Sydney,11.3,11.51,18.16,5.84,416,0,3,468145,0.640827094
1994-10-01,Sydney,38.2,14.31,21.07,8.25,416,0,5,468145,1.068045157
1994-11-01,Sydney,55.6,17.17,23.76,11.85,416,1,7,468145,1.49526322
1994-12-01,Sydney,34,19.32,25.59,14.1,416,0,8,468145,1.708872251
1995-01-01,Sydney,154.7,18.59,23.42,14.68,416,3,9,472063,1.906525188
1995-02-01,Sydney,30.5,18.88,24.13,14.75,416,0,9,472063,1.906525188
1995-03-01,Sydney,95.1,16.76,21.65,12.97,416,3,5,472063,1.05918066
1995-04-01,Sydney,7.9,13.3,18.35,9.24,416,0,9,472063,1.906525188
1995-05-01,Sydney,133.9,12.26,15.66,9.6,416,3,12,472063,2.542033585
1995-06-01,Sydney,26.3,8.94,12.99,5.85,416,0,7,472063,1.482852924
1995-07-01,Sydney,4.8,7.63,12.35,4.13,416,0,8,472063,1.694689056
1995-08-01,Sydney,0.4,10.94,17.7,5.54,416,0,6,472063,1.271016792
1995-09-01,Sydney,102,11.27,16.89,6.73,416,3,7,472063,1.482852924
1995-10-01,Sydney,69.5,14.33,20.05,9.61,416,1,8,472063,1.694689056
1995-11-01,Sydney,114.2,16.63,21.94,12.09,416,4,10,472063,2.11836132
1995-12-01,Sydney,93.9,17.2,22.98,12.65,416,2,6,472063,1.271016792
1996-01-01,Sydney,93.9,19.41,24.44,15.77,416,2,7,476014,1.470544984
1996-02-01,Sydney,60.6,17.64,22.36,13.85,416,0,8,476014,1.680622839
1996-03-01,Sydney,61.4,16.95,21.96,13.12,416,0,3,476014,0.630233565
1996-04-01,Sydney,35.9,13.68,19.13,9.33,416,0,5,476014,1.050389274
1996-05-01,Sydney,104.8,12.22,16.52,9,416,4,2,476014,0.42015571
1996-06-01,Sydney,43.8,9.33,13.85,5.98,416,0,4,476014,0.840311419
1996-07-01,Sydney,66.1,7.96,12.51,4.49,416,2,6,476014,1.260467129
1996-08-01,Sydney,104.7,9.28,14.34,5.15,416,2,7,476014,1.470544984
1996-09-01,Sydney,42.5,12.35,18.04,7.58,416,4,3,476014,0.630233565
1996-10-01,Sydney,49.9,14.63,20.85,9.57,416,0,8,476014,1.680622839
1996-11-01,Sydney,82.9,15.51,21.5,10.36,416,2,8,476014,1.680622839
1996-12-01,Sydney,95.8,17.88,23.79,13.13,416,2,5,476014,1.050389274
1997-01-01,Sydney,120.8,17.96,23.35,13.59,416,5,12,479998,2.500010417
1997-02-01,Sydney,95.7,20.42,25.77,16.67,416,5,4,479998,0.833336806
1997-03-01,Sydney,58.4,17.93,22.84,14.1,416,1,15,479998,3.125013021
1997-04-01,Sydney,3.7,15.5,21.59,10.44,416,0,8,479998,1.666673611
1997-05-01,Sydney,69.2,12.23,16.33,8.77,416,4,8,479998,1.666673611
1997-06-01,Sydney,23.5,8.99,14.1,4.87,416,0,7,479998,1.45833941
1997-07-01,Sydney,24.5,7.97,12.99,4.09,416,0,5,479998,1.041671007
1997-08-01,Sydney,9.5,9.02,14.95,4.3,416,0,10,479998,2.083342014
1997-09-01,Sydney,70.8,11.72,16.86,7.54,416,1,11,479998,2.291676215
1997-10-01,Sydney,36,15.56,22.28,9.71,416,2,10,479998,2.083342014
1997-11-01,Sydney,49,18.89,25.41,13.74,416,1,9,479998,1.875007813
1997-12-01,Sydney,43.9,20.88,27.53,15.6,416,0,10,479998,2.083342014
1998-01-01,Sydney,108.5,20.89,26.66,16.56,416,1,14,484015,2.892472341
1998-02-01,Sydney,52,21.64,27.89,16.54,416,0,17,484015,3.512287842
1998-03-01,Sydney,34.7,19.9,25.9,15.27,416,0,31,484015,6.404760183
1998-04-01,Sydney,93.2,15.47,20.1,11.63,416,0,12,484015,2.479262006
1998-05-01,Sydney,98.1,12.29,16.44,9.31,416,1,12,484015,2.479262006
1998-06-01,Sydney,104.6,9.65,13.64,6.48,416,2,7,484015,1.44623617
1998-07-01,Sydney,68.3,8.21,12.36,4.82,416,2,4,484015,0.826420669
1998-08-01,Sydney,193.1,9.91,14.26,6.41,416,10,17,484015,3.512287842
1998-09-01,Sydney,28.6,13.22,18.89,8.35,416,0,9,484015,1.859446505
1998-10-01,Sydney,40.9,14.5,20.36,9.12,416,0,8,484015,1.652841338
1998-11-01,Sydney,81.3,14.94,19.83,10.88,416,0,10,484015,2.066051672
1998-12-01,Sydney,76.6,18.8,24.09,14.48,416,1,11,484015,2.272656839
1999-01-01,Sydney,117.9,20.5,25.59,16.64,416,5,13,488066,2.663574189
1999-02-01,Sydney,62.4,19.02,23.78,15.39,416,0,12,488066,2.458683867
1999-03-01,Sydney,60.7,18.52,23.69,14.32,416,0,10,488066,2.048903222
1999-04-01,Sydney,67.5,13.36,17.61,10.08,416,0,10,488066,2.048903222
1999-05-01,Sydney,5.7,12.04,17.33,7.61,416,0,7,488066,1.434232255
1999-06-01,Sydney,27,9.28,13.37,6.17,416,0,6,488066,1.229341933
1999-07-01,Sydney,68.2,8.71,13.41,5.11,416,2,3,488066,0.614670967
1999-08-01,Sydney,44,9.39,14.84,4.86,416,0,7,488066,1.434232255
1999-09-01,Sydney,40.2,12.46,18.18,7.68,416,0,8,488066,1.639122578
1999-10-01,Sydney,144.6,14.95,20.44,10.44,416,8,7,488066,1.434232255
1999-11-01,Sydney,56,14.31,19.5,9.54,416,1,7,488066,1.434232255
1999-12-01,Sydney,89.7,17.39,22.57,13.18,416,3,9,488066,1.8440129
2000-01-01,Sydney,54.2,17.69,22.9,13.47,416,0,16,492151,3.251034743
2000-02-01,Sydney,27.2,20.44,26.16,15.47,416,0,9,492151,1.828707043
2000-03-01,Sydney,145,18.25,22.66,14.99,416,4,9,492151,1.828707043
2000-04-01,Sydney,37.1,14.71,19.41,10.86,416,0,11,492151,2.235086386
2000-05-01,Sydney,43.7,10.98,15.75,7.25,416,0,8,492151,1.625517372
2000-06-01,Sydney,36.7,8.17,13.23,4.25,416,0,4,492151,0.812758686
2000-07-01,Sydney,20.2,7.94,13.27,3.89,416,0,3,492151,0.609569014
2000-08-01,Sydney,36.6,8.69,14,4.47,416,0,3,492151,0.609569014
2000-09-01,Sydney,35.9,13.26,19.79,8.09,416,0,6,492151,1.219138029
2000-10-01,Sydney,51.9,14.21,19.59,9.76,416,0,7,492151,1.4223277
2000-11-01,Sydney,222.8,16.16,20.31,12.84,416,8,12,492151,2.438276058
2000-12-01,Sydney,73.1,19.77,25.97,14.46,416,2,12,492151,2.438276058
2001-01-01,Sydney,79.1,21.15,27.54,16.28,416,1,12,496270,2.418038568
2001-02-01,Sydney,147.7,20.29,25.4,16.17,416,5,10,496270,2.01503214
2001-03-01,Sydney,83.6,17.18,21.4,13.9,416,0,12,496270,2.418038568
2001-04-01,Sydney,80.2,15.13,20.57,10.58,416,3,9,496270,1.813528926
2001-05-01,Sydney,17.8,10.85,15.67,7.07,416,0,12,496270,2.418038568
2001-06-01,Sydney,4.2,9.78,15.21,5.66,416,0,7,496270,1.410522498
2001-07-01,Sydney,54.3,8.94,13.24,5.85,416,0,7,496270,1.410522498
2001-08-01,Sydney,44.4,8.98,14.41,4.66,416,2,8,496270,1.612025712
2001-09-01,Sydney,34.7,13.03,19.01,8.15,416,0,4,496270,0.806012856
2001-10-01,Sydney,40.2,14.26,20.39,8.78,416,0,10,496270,2.01503214
2001-11-01,Sydney,56.3,15.82,21.72,10.58,416,0,5,496270,1.00751607
2001-12-01,Sydney,34.2,19.13,25.77,13.81,416,0,8,496270,1.612025712
2002-01-01,Sydney,43.2,19.92,26.07,15.23,416,2,15,500408,2.997553996
2002-02-01,Sydney,191.1,18.36,22.86,15.02,416,9,23,500408,4.59624946
2002-03-01,Sydney,76.3,17.83,22.99,14,416,5,15,500408,2.997553996
2002-04-01,Sydney,55.9,16.05,20.95,12.2,416,2,33,500408,6.594618791
2002-05-01,Sydney,49,11.51,16.19,7.86,416,0,16,500408,3.197390929
2002-06-01,Sydney,5.7,9.49,14.43,5.66,416,0,4,500408,0.799347732
2002-07-01,Sydney,5.5,8.22,14.23,3.55,416,0,5,500408,0.999184665
2002-08-01,Sydney,6.1,9.9,16.28,4.68,416,0,5,500408,0.999184665
2002-09-01,Sydney,25.9,13.11,20.06,6.74,416,0,3,500408,0.599510799
2002-10-01,Sydney,18.5,16.06,23.38,9.77,416,0,10,500408,1.998369331
2002-11-01,Sydney,31.5,19.03,26.37,13.14,416,0,13,500408,2.59788013
2002-12-01,Sydney,52.6,19.07,25.7,13.77,416,1,22,500408,4.396412527
2003-01-01,Sydney,39.4,20.72,27.38,15.27,416,0,13,506107,2.568626792
2003-02-01,Sydney,135.6,20.04,24.83,16.73,416,5,17,506107,3.358973498
2003-03-01,Sydney,85.1,16.95,21.68,13.21,416,1,15,506107,2.963800145
2003-04-01,Sydney,59.6,14.61,18.69,11.43,416,0,11,506107,2.17345344
2003-05-01,Sydney,118.6,12.3,16.44,9.18,416,4,8,506107,1.580693411
2003-06-01,Sydney,36.6,10.02,14.74,6.45,416,0,9,506107,1.778280087
2003-07-01,Sydney,15.3,8.57,13.56,4.73,416,0,7,506107,1.383106734
2003-08-01,Sydney,59,9.24,14.75,4.63,416,2,11,506107,2.17345344
2003-09-01,Sydney,6.2,12.4,18.52,7.19,416,0,4,506107,0.790346705
2003-10-01,Sydney,86.7,12.88,18.45,8.3,416,0,9,506107,1.778280087
2003-11-01,Sydney,100.1,15.92,22.07,10.51,416,4,10,506107,1.975866763
2003-12-01,Sydney,57.8,19.25,25.01,14.45,416,0,16,506107,3.161386821
2004-01-01,Sydney,107.8,20.98,27.02,16.16,416,3,13,512708,2.535556301
2004-02-01,Sydney,82.6,21.19,27.92,16.41,416,2,21,512708,4.09589864
2004-03-01,Sydney,44.7,18.04,23.35,13.92,416,0,25,512708,4.87606981
2004-04-01,Sydney,46.4,15.71,20.53,11.95,416,1,11,512708,2.145470716
2004-05-01,Sydney,8.3,11.69,17.07,7.54,416,0,10,512708,1.950427924
2004-06-01,Sydney,8.9,9.7,15.26,5.47,416,0,7,512708,1.365299547
2004-07-01,Sydney,17.3,8.73,13.9,4.81,416,0,7,512708,1.365299547
2004-08-01,Sydney,41.2,10.09,15.48,5.99,416,0,8,512708,1.560342339
2004-09-01,Sydney,51.5,12.26,18.59,7.36,416,1,6,512708,1.170256754
2004-10-01,Sydney,137.9,14.87,20.82,9.95,416,6,7,512708,1.365299547
2004-11-01,Sydney,81.2,17.02,23.07,11.64,416,1,9,512708,1.755385131
2004-12-01,Sydney,126.3,18.28,23.96,14.06,416,4,21,512708,4.09589864
2005-01-01,Sydney,100.7,20.19,26.15,15.48,416,1,16,520367,3.074753011
2005-02-01,Sydney,139.4,19.58,25.39,14.66,416,4,23,520367,4.419957453
2005-03-01,Sydney,44.8,16.73,21.51,12.95,416,0,17,520367,3.266925074
2005-04-01,Sydney,25.8,16.75,22.27,12.24,416,0,19,520367,3.6512692
2005-05-01,Sydney,15.3,12.15,16.89,8.55,416,0,15,520367,2.882580948
2005-06-01,Sydney,103.4,10.31,15.02,6.5,416,2,9,520367,1.729548569
2005-07-01,Sydney,29.8,9.01,14.31,5.01,416,1,10,520367,1.921720632
2005-08-01,Sydney,10.3,9.75,16.07,4.41,416,0,9,520367,1.729548569
2005-09-01,Sydney,71.6,12.02,17.79,7.13,416,0,10,520367,1.921720632
2005-10-01,Sydney,102.9,15.86,21.76,11.15,416,2,5,520367,0.960860316
2005-11-01,Sydney,157.4,16.82,22.22,12.5,416,6,17,520367,3.266925074
2005-12-01,Sydney,26.5,21.04,28.41,14.66,416,3,13,520367,2.498236821
2006-01-01,Sydney,113.6,20.94,26.23,16.89,416,4,18,529158,3.401630515
